,index,budget,original_language,popularity,runtime,collection_name,has_collection,num_genres,all_genres,genre_Drama,genre_Comedy,genre_Thriller,genre_Action,genre_Romance,genre_Crime,genre_Adventure,genre_Horror,genre_Science Fiction,genre_Family,genre_Fantasy,genre_Mystery,genre_Animation,genre_History,genre_Music,num_companies,production_company_Warner Bros.,production_company_Universal Pictures,production_company_Paramount Pictures,production_company_Twentieth Century Fox Film Corporation,production_company_Columbia Pictures,production_company_Metro-Goldwyn-Mayer (MGM),production_company_New Line Cinema,production_company_Touchstone Pictures,production_company_Walt Disney Pictures,production_company_Columbia Pictures Corporation,production_company_TriStar Pictures,production_company_Relativity Media,production_company_Canal+,production_company_United Artists,production_company_Miramax Films,production_company_Village Roadshow Pictures,production_company_Regency Enterprises,production_company_BBC Films,production_company_Dune Entertainment,production_company_Working Title Films,production_company_Fox Searchlight Pictures,production_company_StudioCanal,production_company_Lionsgate,production_company_DreamWorks SKG,production_company_Fox 2000 Pictures,production_company_Summit Entertainment,production_company_Hollywood Pictures,production_company_Orion Pictures,production_company_Amblin Entertainment,production_company_Dimension Films,num_countries,production_country_United States of America,production_country_United Kingdom,production_country_France,production_country_Germany,production_country_Canada,production_country_India,production_country_Italy,production_country_Japan,production_country_Australia,production_country_Russia,production_country_Spain,production_country_China,production_country_Hong Kong,production_country_Ireland,production_country_Belgium,production_country_South Korea,production_country_Mexico,production_country_Sweden,production_country_New Zealand,production_country_Netherlands,production_country_Czech Republic,production_country_Denmark,production_country_Brazil,production_country_Luxembourg,production_country_South Africa,num_languages,language_English,language_Français,language_Español,language_Deutsch,language_Pусский,language_Italiano,language_日本語,language_普通话,language_हिन्दी,language_Português,language_العربية,language_한국어/조선말,language_广州话 / 廣州話,language_தமிழ்,language_Polski,language_Magyar,language_Latin,language_svenska,language_ภาษาไทย,language_Český,language_עִבְרִית,language_ελληνικά,language_Türkçe,language_Dansk,language_Nederlands,language_فارسی,language_Tiếng Việt,language_اردو,language_Română,num_Keywords,keyword_woman director,keyword_independent film,keyword_duringcreditsstinger,keyword_murder,keyword_based on novel,keyword_violence,keyword_sport,keyword_biography,keyword_aftercreditsstinger,keyword_dystopia,keyword_revenge,keyword_friendship,keyword_sex,keyword_suspense,keyword_sequel,keyword_love,keyword_police,keyword_teenager,keyword_nudity,keyword_female nudity,keyword_drug,keyword_prison,keyword_musical,keyword_high school,keyword_los angeles,keyword_new york,keyword_family,keyword_father son relationship,keyword_kidnapping,keyword_investigation,num_cast,cast_name_Samuel L. Jackson,cast_name_Robert De Niro,cast_name_Morgan Freeman,cast_name_J.K. Simmons,cast_name_Bruce Willis,cast_name_Liam Neeson,cast_name_Susan Sarandon,cast_name_Bruce McGill,cast_name_John Turturro,cast_name_Forest Whitaker,cast_name_Willem Dafoe,cast_name_Bill Murray,cast_name_Owen Wilson,cast_name_Nicolas Cage,cast_name_Sylvester Stallone,genders_0_cast,genders_1_cast,genders_2_cast,cast_character_Himself,cast_character_Herself,cast_character_Dancer,cast_character_Additional Voices (voice),cast_character_Doctor,cast_character_Reporter,cast_character_Waitress,cast_character_Nurse,cast_character_Bartender,cast_character_Jack,cast_character_Debutante,cast_character_Security Guard,cast_character_Paul,cast_character_Frank,num_crew,crew_name_Avy Kaufman,crew_name_Robert Rodriguez,crew_name_Deborah Aquila,crew_name_James Newton Howard,crew_name_Mary Vernieu,crew_name_Steven Spielberg,crew_name_Luc Besson,crew_name_Jerry Goldsmith,crew_name_Francine Maisler,crew_name_Tricia Wood,crew_name_James Horner,crew_name_Kerry Barden,crew_name_Bob Weinstein,crew_name_Harvey Weinstein,crew_name_Janet Hirshenson,genders_0_crew,genders_1_crew,genders_2_crew,jobs_Producer,jobs_Executive Producer,jobs_Director,jobs_Screenplay,jobs_Editor,jobs_Casting,jobs_Director of Photography,jobs_Original Music Composer,jobs_Art Direction,jobs_Production Design,jobs_Costume Design,jobs_Writer,jobs_Set Decoration,jobs_Makeup Artist,jobs_Sound Re-Recording Mixer,departments_Production,departments_Sound,departments_Art,departments_Crew,departments_Writing,departments_Costume & Make-Up,departments_Camera,departments_Directing,departments_Editing,departments_Visual Effects,departments_Lighting,departments_Actors,log_budget,has_homepage,release_date_year,release_date_weekday,release_date_month,release_date_weekofyear,release_date_day,release_date_quarter,len_title,words_title,len_tagline,words_tagline,len_overview,words_overview,len_original_title,words_original_title,title_oof,tagline_oof,overview_oof,original_title_oof,budget_to_popularity,budget_to_runtime,_budget_year_ratio,_releaseYear_popularity_ratio,_releaseYear_popularity_ratio2,runtime_to_mean_year,popularity_to_mean_year,budget_to_mean_year,budget_to_year,budget_to_mean_year_to_year,popularity_to_mean_year_to_log_budget,year_to_log_budget,budget_to_runtime_to_year,genders_1_cast_to_log_budget,all_genres_to_popularity_to_mean_year,genders_2_crew_to_budget_to_mean_year,overview_oof_to_genders_2_crew,popularity2,rating,totalVotes,imdb_id,title
2260,2260,3800000,10,2.894924,84.0,1,0,1,480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.150511887854474,1,2009,2,6,24,10,2,23,39,0,4,84,124,23,39,16.21576451256327,15.236932307087294,16.787003474370568,16.355955744436528,1312642.40442927,45238.09523809524,0.9415073681623337,693.9733132890535,0.001440977600796416,0.7880343393220639,0.367217837251591,0.1621917785184773,1891.4883026381285,8.073259259257207e-05,0.02423798218632956,132.60278034635454,22.517717888549146,0.13200874101180143,1307.12604701481,6.165540628103276,16.787003474370568,2.4419999999999997,5.9,26.0,tt1276105,Saint John of Las Vegas
2261,2261,0,10,2.326119,98.0,1,0,4,186,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,4,0,2,2,0,0,1,1,0,0,0,0.0,0,1989,4,2,7,17,1,16,26,118,191,446,645,16,26,16.29342786597542,16.71762335226886,15.443120107787106,16.569128357711357,0.0,0.0,0.0,855.0723329287969,0.0011694917043740573,0.9516528925619835,0.3305375573276698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.7197148299058,0.0,5.147706702595702,4.181,5.8,38.0,tt0097880,The Mighty Quinn
2262,2262,56000000,10,12.136158,109.0,1,0,3,626,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,0,0,0,0,0,1,0,0,0,1,0,0,1,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,21,7,10,1,0,1,1,1,0,1,1,1,1,1,0,1,20,8,6,9,1,5,7,2,4,2,1,0,17.840862266556567,1,2013,4,1,3,18,1,11,18,31,50,317,465,11,18,15.954025274571077,15.627218673719268,15.99555621177806,16.091047256910265,4614310.393783601,513761.46788990824,13.819759244987067,165.86797897654264,0.0060288912071535024,1.0012377850162866,1.4208741633847635,2.0659331232372145,27819.175360158966,0.0010262956399588745,0.07964156340404302,112.83086937863153,255.22179229503638,0.22420441009166722,440.57384962842997,10.164898255319148,0.7616931529418124,9.693,5.9,783.0,tt1235522,Broken City
2263,2263,0,10,3.316857,100.0,1,0,2,589,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0.0,0,2013,3,2,7,14,1,15,25,0,4,507,784,15,25,15.24157989268938,15.28576289976815,16.082523456915997,15.189770226857368,0.0,0.0,0.0,606.8998452450618,0.0016477183308494785,0.9185667752442996,0.38833017952978993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1516.7505155360095,0.0,16.082523456915997,3.4389999999999996,6.6,69.0,tt1937269,One Small Hitch
2264,2264,15000000,10,5.952494000000001,107.0,1,0,1,480,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,14,1,2,1,4,2,1,1,2,1,1,1,0,1,0,0,4,2,3,0,4,1,1,1,2,0,0,0,16.52356082573315,0,1988,4,12,49,9,4,5,9,38,60,400,608,5,9,15.885208328910123,15.71083529046481,15.693807903290487,15.795100610709039,2519952.1410689363,140186.91588785045,3.795408264476193,333.9776570963364,0.0029942122736418514,1.0415435424995654,0.9084805540582489,2.028985507246377,7545.271629778672,0.0010206164523372118,0.054980918679672044,120.31305001183318,70.51655728765114,0.4841571429047613,528.354732366923,6.8999999999999995,1.1209862788064633,10.806,5.8,935.0,tt0096320,Twins
2265,2265,500000,10,0.370114,157.0,1,0,2,286,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,13.122365377402328,0,1995,0,9,39,25,3,5,9,0,4,469,719,3,7,15.894895331155096,15.32465290415605,14.881340453117001,15.819619577639722,1350935.117288187,3184.7133757961783,0.1256273515869875,5390.231117979865,0.00018552080200501253,1.4595891437996702,0.04411112888169863,0.022629388973458807,250.6265664160401,1.1343052117021959e-05,0.003361522683834213,152.03051756473232,1.5963475567900642,0.15241154643080934,6483.624592039385,132.57096793548388,4.960446817705667,0.6,6.0,2.0,tt0377321,Aasai
2266,2266,70000000,10,9.963078999999999,127.0,1,0,2,589,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,87,13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59,12,24,5,3,1,2,2,2,1,1,2,1,1,0,1,1,0,17,10,15,20,6,10,4,2,5,4,2,0,18.064005814299346,0,2000,4,12,50,15,4,15,25,86,132,352,539,15,25,15.605174969496133,17.067641922380396,16.193510941143757,15.600215358852035,7025940.47482711,551181.1023622047,17.5,200.7411564236317,0.004981539499999999,1.152289223897264,1.4626775715836986,2.5965576974643065,35000.0,0.0012982788487321533,0.08097193870618957,110.71741343311645,275.59055118110234,4.816207484340565,402.6861500052035,9.243006625054946,0.6747296225476566,14.417,6.3,1847.0,tt0207201,What Women Want
2267,2267,0,10,2.844534,103.0,1,0,3,482,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.0,1,2009,0,2,8,16,1,18,31,0,4,220,320,18,31,15.067537131864862,15.234259975359302,15.846440590104208,15.33977569352259,0.0,0.0,0.0,706.2668261303961,0.0014158954703832752,0.9662802017877687,0.3608259227076832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1335.8242012741525,0.0,5.2821468633680695,5.159,6.4,70.0,tt1142800,Madea Goes to Jail
2268,2268,20000000,10,5.970067,128.0,1,0,1,658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,7,3,1,1,1,1,2,1,0,0,0,0,0,0,0,0,6,0,0,0,2,0,1,1,6,0,0,0,16.811242881518265,1,2007,6,10,41,14,4,15,25,32,57,135,205,15,25,16.24955414466978,16.173852198805122,16.145190614495238,16.545939345908202,3350046.1552609038,156250.0,4.96518289623587,336.1771316804317,0.002974622321873443,1.2181551976573939,0.7924775797764357,0.7492614019257904,9965.122072745391,0.0003733240667293425,0.04713973769587613,119.3843913947868,77.85251619332337,0.05948400169147324,830.3074014858908,9.342533836666666,2.306455802070748,6.907,7.3,660.0,tt0419887,The Kite Runner
2269,2269,30000000,10,10.25103,108.0,45,1,2,589,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,38,33,0,0,0,0,1,0,0,0,0,1,0,0,1,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,9,27,3,3,1,1,2,2,1,1,1,1,1,0,1,1,1,20,15,14,23,2,6,9,4,7,3,6,0,17.216707972959764,0,2001,4,8,32,10,3,14,24,45,67,379,593,14,24,15.994705876205671,15.670467529000014,16.18433803899636,15.8235674174927,2926535.187195823,277777.77777777775,7.492505621252342,195.1998969859614,0.005122953523238381,1.0411919368974583,1.3899960907921667,0.9717067824860834,14992.503748125937,0.0004856105859500667,0.0807353004404366,116.22430973114795,138.81947914931422,2.2071583057389415,423.7421989182182,27.786159864935065,0.5994199273702355,14.0,6.1,2433.0,tt0252866,American Pie 2
2270,2270,500000,10,8.212399000000001,110.0,1,0,2,600,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,2,1,1,2,1,0,1,1,0,0,0,0,0,0,0,3,1,0,0,2,0,1,1,1,0,0,0,13.122365377402328,0,1973,1,10,40,2,4,12,19,70,116,96,148,12,19,15.905415460716224,16.798820934835284,16.08535698298586,15.815873135034133,60883.54937454937,4545.454545454545,0.12844459503859632,240.24648583197182,0.004162391789153574,1.0301768990634756,0.9003808781295971,0.11795543905635648,253.42118601115052,5.97848145242557e-05,0.06861422100623099,150.3539905539934,2.303828963737732,0.0,666.3846540659634,59.34444444444445,2.2979081404265513,9.573,7.2,716.0,tt0070379,Mean Streets
2271,2271,4500000,8,5.69684,117.0,1,0,1,658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,3,2,0,0,2,0,1,1,1,0,0,0,15.319588176962746,0,2004,6,7,27,4,3,15,25,34,56,394,572,29,48,15.671739143435959,16.320616583548563,14.861527702819348,15.806374221426175,789911.6001151516,38461.53846153846,1.1205134640897845,351.7739659179475,0.0028427345309381237,1.1131361760660248,0.6795969330880298,0.13926741536232573,2245.508982035928,6.949471824467352e-05,0.04436130561982028,130.81291591203282,19.19238446184554,0.1305518122874579,968.220967405054,35.90215261044176,2.9723055405638696,6.152,7.2,123.0,tt0384369,Before the Fall
2272,2272,1700000,10,6.115298999999999,77.0,1,0,2,506,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,3,0,1,0,1,1,1,0,0,0,0,1,0,0,0,4,2,0,0,2,0,1,1,1,0,0,0,14.346139397261565,0,2009,1,1,4,20,1,25,35,28,47,390,586,25,35,16.24955414466978,15.83362541974839,15.510297006611836,16.545939345908202,277991.3132620335,22077.922077922078,0.4212006647042019,328.52032255495607,0.0030439517172722746,0.7223648110452252,0.775718765994139,0.07255947986352931,846.1921353907417,3.611721247562435e-05,0.05407160383107741,140.03767455260362,10.989508251827814,0.06970516403813022,652.2982583146933,96.47257688679245,2.2157567152302624,4.9910000000000005,5.3,131.0,tt1103982,The Girlfriend Experience
2273,2273,8000000,10,6.230854,124.0,1,0,2,506,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,25,43,1,1,0,0,0,0,0,0,0,1,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,3,1,1,1,2,0,1,1,0,0,0,0,0,0,0,4,1,0,0,2,0,1,1,2,0,0,0,15.894952224644102,0,1992,4,4,14,3,2,10,17,32,48,110,171,10,17,16.322789903628426,16.110082207783712,14.067853362548547,16.620500060788117,1283933.1494527075,64516.12903225807,2.0160965145723457,319.6993542137242,0.00312793875502008,1.1359934853420195,0.7675929440175059,0.5461367712343719,4016.0642570281125,0.0002741650458003875,0.048291616934047925,125.3228051174342,32.38761497603317,1.5728263694457103,659.2035582709318,16.47938845,1.5630948180609496,7.685,7.1,275.0,tt0105151,The Player
2274,2274,60000000,10,15.037993,99.0,0,1,3,216,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,8,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,7,16,6,0,1,4,2,2,1,0,6,1,1,0,1,0,2,9,13,11,11,6,8,11,3,5,20,4,0,17.909855136853043,1,2016,2,3,9,2,1,17,27,58,86,121,179,17,27,15.864110972963433,16.219793660513826,16.163418493808933,15.773236477508384,3989894.130154203,606060.6060606061,14.762849584278156,134.06044277318122,0.007459321924603175,0.9117365357695425,1.356248619521705,2.534963096575072,29761.904761904763,0.0012574221709201745,0.07572638690588608,112.56372453017134,300.6253006253006,0.44668144654829894,159.26283491899488,6.311728964266667,1.0102136558630583,12.245999999999999,5.9,2457.0,tt3300542,London Has Fallen
2275,2275,10000000,10,11.119593,111.0,1,0,2,734,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,5,0,1,2,1,1,2,1,1,1,2,0,0,1,0,6,1,2,1,2,4,2,2,1,1,0,0,16.118095750958314,0,2007,2,5,20,16,2,19,29,67,104,470,708,19,29,16.149457385063805,16.25732782055474,15.985658560938537,15.549351374350575,899313.4910603293,90090.09009009009,2.482591448117935,180.49221765580808,0.005540405082212257,1.0563689604685211,1.4760350509866969,0.3746307009628952,4982.5610363726955,0.00018666203336467125,0.0915762676803144,124.51843139600857,44.88793726461888,0.18612620537519964,497.27816389545575,21.354363055238096,1.9982073201173172,6.069,6.3,328.0,tt0765120,My Blueberry Nights
